Destination Port,Flow Duration,Total Fwd Packets,Total Backward Packets,Total Length of Fwd Packets,Total Length of Bwd Packets,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Min Packet Length,Max Packet Length,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWE Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Avg Fwd Segment Size,Avg Bwd Segment Size,Fwd Header Length.1,Fwd Avg Bytes/Bulk,Fwd Avg Packets/Bulk,Fwd Avg Bulk Rate,Bwd Avg Bytes/Bulk,Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,Label
1075,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,4176757,5,2,135,52,46,6,27.0,20.1246118,46,6,26.0,28.28427125,44.77157757,1.675941406,696126.1667,1613664.254,3989238,3,4176757,1044189.25,1963907.31,3989238,3,4106067,4106067.0,0.0,4106067,4106067,1,0,0,0,100,40,1.197101004,0.478840402,6,46,29.125,19.80935926,392.4107143,0,1,0,0,1,0,0,0,0,33.28571429,27.0,26.0,100,0,0,0,0,0,0,5,135,2,52,254,64,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,31037,2,2,58,202,29,29,29.0,0.0,101,101,101.0,0.0,8377.098302,128.8784354,10345.66667,17835.21585,30940,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,40,40,64.43921771,64.43921771,29,101,57.8,39.43602414,1555.2,0,0,0,0,0,0,0,0,1,72.25,29.0,101.0,40,0,0,0,0,0,0,2,58,2,202,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,101086101,25,25,5821,150,1181,6,232.84,369.0485153,6,6,6.0,0.0,59.0684569,0.494627842,2062981.653,8874378.866,55000000,30,101000000,4211903.417,12400000.0,55000000,441,101000000,4211891.667,12400000.0,55000000,501,1,0,0,0,500,500,0.247313921,0.247313921,6,1181,117.7843137,279.955376,78375.01255,0,1,0,0,1,0,0,0,1,120.14,232.84,6.0,500,0,0,0,0,0,0,25,5821,25,150,255,1452,24,20,569880.0,14944.52311,582609,553425,32900000.0,19100000.0,55000000,21800000,Infiltration
444,18897509,8,0,7366,0,1460,6,920.75,634.2340149,0,0,0.0,0.0,389.7868232,0.423336219,2699644.143,3456029.564,9600510,291814,18900000,2699644.143,3456029.564,9600510,291814,0,0.0,0.0,0,0,1,0,0,0,160,0,0.423336219,0.0,6,1460,825.1111111,659.0086199,434292.3611,0,1,0,0,1,0,0,0,0,928.25,920.75,0.0,160,0,0,0,0,0,0,8,7366,0,0,255,-1,7,20,9296999.0,0.0,9296999,9296999,9600510.0,0.0,9600510,9600510,Infiltration
1065,49,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,81632.65306,40816.32653,49.0,0.0,49,49,49,49.0,0.0,49,49,0,0.0,0.0,0,0,0,0,0,0,48,0,40816.32653,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,118017418,19,15,1692,6244,1069,0,89.05263158,243.9916833,2836,0,416.2666667,775.9414067,67.24431134,0.288093068,3576285.394,14200000.0,58800000,1,118000000,6556523.222,18900000.0,58900000,1,118000000,8426802.0,21200000.0,58900000,2,0,0,0,0,616,488,0.160993185,0.127099883,0,2836,226.7428571,554.425529,307387.6672,0,0,0,1,0,0,0,0,0,233.4117647,89.05263158,416.2666667,616,0,0,0,0,0,0,19,1692,15,6244,29200,370,8,32,471239.5,549105.8923,859516,82963,58500000.0,451894.2662,58800000,58200000,BENIGN
58651,498,6,3,5823,18,1418,0,970.5,694.9065405,6,6,6.0,0.0,11700000.0,18072.28916,62.25,89.77233109,233,1,498,99.6,114.8838544,233,1,218,109.0,151.3208512,216,2,1,0,0,0,192,60,12048.19277,6024.096386,0,1418,725.9,730.8458494,534135.6556,0,1,0,0,1,0,0,0,0,806.5555556,970.5,6.0,192,0,0,0,0,0,0,6,5823,3,18,391,0,4,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8354,6466,2,1,44,6,38,6,22.0,22.627417,6,6,6.0,0.0,7732.755954,463.9653573,3233.0,4277.996026,6258,208,6466,6466.0,0.0,6466,6466,0,0.0,0.0,0,0,1,0,0,0,40,20,309.3102382,154.6551191,6,38,22.0,18.47520861,341.3333333,0,1,0,0,1,0,0,0,0,29.33333333,22.0,6.0,40,0,0,0,0,0,0,2,44,1,6,351,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,149,2,2,62,94,31,31,31.0,0.0,47,47,47.0,0.0,1046979.866,26845.63758,49.66666667,46.00362305,96,4,4,4.0,0.0,4,4,49,49.0,0.0,49,49,0,0,0,0,40,40,13422.81879,13422.81879,31,47,37.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,46.75,31.0,47.0,40,0,0,0,0,0,0,2,62,2,94,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,41527,2,2,60,288,30,30,30.0,0.0,144,144,144.0,0.0,8380.090062,96.32287427,13842.33333,23969.56246,41520,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,48.16143714,48.16143714,30,144,75.6,62.44037156,3898.8,0,0,0,0,0,0,0,0,1,94.5,30.0,144.0,40,0,0,0,0,0,0,2,60,2,288,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,66451386,2,2,103,228,54,49,51.5,3.535533906,130,98,114.0,22.627417,4.981084969,0.06019438,22200000.0,38300000.0,66400000,445,66400000,66400000.0,0.0,66400000,66400000,66500000,66500000.0,0.0,66500000,66500000,0,0,0,0,40,40,0.03009719,0.03009719,49,130,76.0,36.54449343,1335.5,0,0,0,0,0,0,0,0,1,95.0,51.5,114.0,40,0,0,0,0,0,0,2,103,2,228,-1,-1,1,20,445.0,0.0,445,445,66400000.0,0.0,66400000,66400000,BENIGN
53,48392,2,2,70,444,35,35,35.0,0.0,222,222,222.0,0.0,10621.59035,82.65829063,16130.66667,27894.11039,48340,3,3,3.0,0.0,3,3,49,49.0,0.0,49,49,0,0,0,0,64,40,41.32914531,41.32914531,35,222,109.8,102.4241183,10490.7,0,0,0,0,0,0,0,0,1,137.25,35.0,222.0,64,0,0,0,0,0,0,2,70,2,444,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,91640884,18,17,1694,3707,1077,0,94.11111111,260.593641,1380,0,218.0588235,472.828916,58.93657682,0.381925604,2695320.118,4446277.097,10000000,9,91600000,5390640.235,5056943.618,10000000,835,90400000,5647908.687,5123475.525,10000000,182,0,0,0,0,372,348,0.196418882,0.185506722,0,1380,150.0277778,373.745405,139685.6278,0,0,0,1,0,0,0,0,0,154.3142857,94.11111111,218.0588235,372,0,0,0,0,0,0,18,1694,17,3707,8192,5750,17,20,52988.22222,89467.97189,291567,22869,9987724.667,38160.64959,10000000,9886288,BENIGN
444,99891716,15,15,5065,90,1460,6,337.6666667,457.9431759,6,6,6.0,0.0,51.60588091,0.300325204,3444541.931,18300000.0,98800000,3,99900000,7135098.643,26400000.0,98800000,4,99900000,7135085.857,26400000.0,98800000,3,1,0,0,0,300,300,0.150162602,0.150162602,6,1460,168.2258065,354.64026,125769.714,0,1,0,0,1,0,0,0,1,173.8333333,337.6666667,6.0,300,0,0,0,0,0,0,15,5065,15,90,255,1452,14,20,569902.0,0.0,569902,569902,98800000.0,0.0,98800000,98800000,Infiltration
53,196,2,2,82,254,41,41,41.0,0.0,127,127,127.0,0.0,1714285.714,20408.16327,65.33333333,72.2657134,145,4,4,4.0,0.0,4,4,47,47.0,0.0,47,47,0,0,0,0,64,64,10204.08163,10204.08163,41,127,75.4,47.10413995,2218.8,0,0,0,0,0,0,0,0,1,94.25,41.0,127.0,64,0,0,0,0,0,0,2,82,2,254,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
8654,33,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,484848.4848,121212.1212,11.0,18.1934054,32,0,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,48,40,60606.06061,60606.06061,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,247007,4,2,156,160,39,39,39.0,0.0,80,80,80.0,0.0,1279.315971,24.29080957,49401.4,96263.17567,220362,3,26642,8880.666667,15376.56972,26636,3,3,3.0,0.0,3,3,0,0,0,0,128,64,16.19387305,8.096936524,39,80,50.71428571,20.0059515,400.2380952,0,0,0,0,0,0,0,0,0,59.16666667,39.0,80.0,128,0,0,0,0,0,0,4,156,2,160,-1,-1,3,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,119974830,3398,3398,1645814,20643,1153,0,484.3478517,302.0574541,267,0,6.075044144,4.47864339,13890.05511,56.64521467,17656.33996,122163.8171,9785751,-1,120000000,35317.87754,171327.1062,9786561,515,120000000,35317.63674,171453.1821,9785751,528,0,0,0,0,67972,67972,28.32260733,28.32260733,0,1153,245.1753715,320.6415749,102811.0196,0,0,0,1,0,0,0,0,1,245.2114479,484.3478517,6.075044144,67972,0,0,0,0,0,0,3398,1645814,3398,20643,8192,3977,3397,20,824363.0,0.0,824363,824363,9785751.0,0.0,9785751,9785751,Infiltration
443,467,4,1,24,0,6,6,6.0,0.0,0,0,0.0,0.0,51391.86296,10706.63812,116.75,197.579309,411,1,467,155.6666667,266.1603527,463,1,0,0.0,0.0,0,0,0,0,0,0,80,32,8565.310493,2141.327623,0,6,5.0,2.449489743,6.0,1,0,0,0,0,0,0,0,0,6.0,6.0,0.0,80,0,0,0,0,0,0,4,24,1,0,0,118,3,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
65315,31742,2,0,6,0,6,0,3.0,4.242640687,0,0,0.0,0.0,189.024006,63.00800202,31742.0,0.0,31742,31742,31742,31742.0,0.0,31742,31742,0,0.0,0.0,0,0,0,0,0,0,52,0,63.00800202,0.0,0,6,2.0,3.464101615,12.0,0,0,0,0,1,0,0,0,0,3.0,3.0,0.0,52,0,0,0,0,0,0,2,6,0,0,114,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,220274,14,8,1782,7477,1186,0,127.2857143,311.7694978,2420,0,934.625,876.7278349,42034.01218,99.87560947,10489.2381,18205.0893,57930,3,220274,16944.15385,24610.78436,60836,3,161433,23061.85714,26451.53281,60269,183,0,0,0,0,456,264,63.55720603,36.31840344,0,2420,402.5652174,678.6292217,460537.6206,0,0,0,1,0,0,0,0,0,420.8636364,127.2857143,934.625,456,0,0,0,0,0,0,14,1782,8,7477,29200,66,7,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
3995,62,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,258064.5161,64516.12903,20.66666667,25.14623895,49,1,1,1.0,0.0,1,1,49,49.0,0.0,49,49,0,0,0,0,48,40,32258.06452,32258.06452,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,4042518,2,1,101,6,95,6,50.5,62.93250353,6,6,6.0,0.0,26.46865147,0.742111723,2021259.0,2857728.216,4041978,540,4041978,4041978.0,0.0,4041978,4041978,0,0.0,0.0,0,0,0,0,0,0,40,20,0.494741149,0.247370574,6,95,28.25,44.5,1980.25,0,0,0,0,1,0,0,0,0,37.66666667,50.5,6.0,40,0,0,0,0,0,0,2,101,1,6,255,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
8012,81,1,1,6,6,6,6,6.0,0.0,6,6,6.0,0.0,148148.1481,24691.35802,81.0,0.0,81,81,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,12345.67901,12345.67901,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,1,9.0,6.0,6.0,20,0,0,0,0,0,0,1,6,1,6,115,254,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,20180,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,594.6481665,99.10802775,20180.0,0.0,20180,20180,20180,20180.0,0.0,20180,20180,0,0.0,0.0,0,0,0,0,0,0,40,0,99.10802775,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,254,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,5005212,15,15,0,90,0,0,0.0,0.0,6,6,6.0,0.0,17.98125634,5.993752113,172593.5172,241196.3685,513363,297,5004692,357478.0,233594.2419,513925,771,5004624,357473.1429,233602.7404,513927,832,0,0,0,0,460,300,2.996876056,2.996876056,0,6,2.903225806,3.048003048,9.290322581,0,0,0,1,0,0,0,0,1,3.0,0.0,6.0,460,0,0,0,0,0,0,15,0,15,90,8192,0,0,28,0.0,0.0,0,0,0.0,0.0,0,0,Infiltration
1145,47,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,85106.38298,42553.19149,47.0,0.0,47,47,47,47.0,0.0,47,47,0,0.0,0.0,0,0,0,0,0,0,48,0,42553.19149,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
2030,12,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,1333333.333,333333.3333,4.0,5.196152423,10,1,1,1.0,0.0,1,1,10,10.0,0.0,10,10,0,0,0,0,48,40,166666.6667,166666.6667,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
9100,98,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,163265.3061,40816.32653,32.66666667,27.42869544,49,1,48,48.0,0.0,48,48,49,49.0,0.0,49,49,0,0,0,0,48,40,20408.16327,20408.16327,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30899,2,2,72,328,36,36,36.0,0.0,164,164,164.0,0.0,12945.40276,129.4540276,10299.66667,17796.2583,30849,3,47,47.0,0.0,47,47,3,3.0,0.0,3,3,0,0,0,0,40,40,64.72701382,64.72701382,36,164,87.2,70.10848736,4915.2,0,0,0,0,0,0,0,0,1,109.0,36.0,164.0,40,0,0,0,0,0,0,2,72,2,328,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
84,83,2,2,4,12,2,2,2.0,0.0,6,6,6.0,0.0,192771.0843,48192.77108,27.66666667,42.72391992,77,3,3,3.0,0.0,3,3,3,3.0,0.0,3,3,0,0,0,0,48,40,24096.38554,24096.38554,2,6,3.6,2.19089023,4.8,0,0,0,1,0,0,0,0,1,4.5,2.0,6.0,48,0,0,0,0,0,0,2,4,2,12,1024,0,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,169,2,2,66,158,33,33,33.0,0.0,79,79,79.0,0.0,1325443.787,23668.63905,56.33333333,50.40171955,110,10,10,10.0,0.0,10,10,49,49.0,0.0,49,49,0,0,0,0,40,40,11834.31953,11834.31953,33,79,51.4,25.19523765,634.8,0,0,0,0,0,0,0,0,1,64.25,33.0,79.0,40,0,0,0,0,0,0,2,66,2,158,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,69483113,20,20,3734,120,705,6,186.7,226.9546906,6,6,6.0,0.0,55.46671462,0.575679446,1781618.282,8982985.218,55000000,33,69500000,3656979.632,12800000.0,55000000,545,69500000,3656980.316,12800000.0,55000000,574,1,0,0,0,400,400,0.287839723,0.287839723,6,705,94.87804878,180.8824473,32718.45976,0,1,0,0,1,0,0,0,1,97.25,186.7,6.0,400,0,0,0,0,0,0,20,3734,20,120,255,1452,19,20,567480.0,12679.8388,576446,558514,33900000.0,29900000.0,55000000,12800000,Infiltration
49516,3831,2,1,12,6,6,6,6.0,0.0,6,6,6.0,0.0,4698.512138,783.0853563,1915.5,2697.61237,3823,8,3831,3831.0,0.0,3831,3831,0,0.0,0.0,0,0,0,0,0,0,40,20,522.0569042,261.0284521,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,8.0,6.0,6.0,40,0,0,0,0,0,0,2,12,1,6,60,256,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,190065,1,1,50,139,50,50,50.0,0.0,139,139,139.0,0.0,994.3966538,10.52271591,190065.0,0.0,190065,190065,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,32,32,5.261357956,5.261357956,50,139,79.66666667,51.38417396,2640.333333,0,0,0,0,0,0,0,0,1,119.5,50.0,139.0,32,0,0,0,0,0,0,1,50,1,139,-1,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
444,25009948,34,32,13504,192,1460,6,397.1764706,509.4611218,6,6,6.0,0.0,547.6220902,2.638949909,384768.4308,2445453.426,19400000,1,25000000,757867.6364,3416248.524,19400000,3,25000000,806760.2258,3522363.739,19400000,1,1,0,0,0,680,640,1.359459044,1.279490865,6,1460,204.9552239,410.4071309,168434.0131,0,1,0,0,1,0,0,0,0,208.0606061,397.1764706,6.0,680,0,0,0,0,0,0,34,13504,32,192,255,1452,33,20,5045921.0,0.0,5045921,5045921,19400000.0,0.0,19400000,19400000,Infiltration
444,78233714,48,52,12042,586,1460,0,250.875,422.7945341,267,0,11.26923077,36.2470366,161.4137864,1.278221305,790239.5354,3643348.334,29500000,1,78200000,1664536.872,5176657.015,29500000,4,78200000,1533983.02,4985581.973,29500000,1,0,0,0,0,972,1052,0.613546226,0.664675079,0,1460,125.029703,314.9169241,99172.66911,0,0,0,1,0,0,0,0,1,126.28,250.875,11.26923077,972,0,0,0,0,0,0,48,12042,52,586,8192,538,47,20,2024843.8,3093999.209,7461188,3051,13600000.0,10200000.0,29500000,5662979,Infiltration
443,115732330,53,64,2130,72314,450,0,40.18867925,119.6224922,2836,0,1129.90625,627.4819853,643.2429037,1.010953465,997692.5,2961458.159,10000000,1,116000000,2225621.731,4140384.566,10100000,1,111000000,1762773.0,3841609.532,10100000,2,0,0,0,0,1704,2056,0.457953279,0.553000186,0,2836,630.8813559,718.3648713,516048.0884,0,0,0,1,0,0,0,0,1,636.2735043,40.18867925,1129.90625,1704,0,0,0,0,0,0,53,2130,64,72314,29200,382,7,32,84766.0,157473.2749,559565,37081,10000000.0,6047.378027,10000000,9999049,BENIGN
1060,4,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,1000000.0,500000.0,4.0,0.0,4,4,4,4.0,0.0,4,4,0,0.0,0.0,0,0,0,0,0,0,48,0,500000.0,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
58132,209,2,1,37,6,31,6,18.5,17.67766953,6,6,6.0,0.0,205741.6268,14354.06699,104.5,65.76093065,151,58,209,209.0,0.0,209,209,0,0.0,0.0,0,0,1,0,0,0,40,20,9569.37799,4784.688995,6,31,18.5,14.43375673,208.3333333,0,1,0,0,1,0,0,0,0,24.66666667,18.5,6.0,40,0,0,0,0,0,0,2,37,1,6,62,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,20581072,15,14,1343,14234,708,0,89.53333333,216.6036099,2896,0,1016.714286,1034.372751,756.8604784,1.409061685,735038.2857,2613178.592,10000000,3,20600000,1470076.571,3612006.417,10000000,3,20100000,1544182.615,3760277.981,10000000,47,0,0,0,0,488,456,0.72882501,0.680236676,0,2896,519.2333333,852.3789704,726549.9092,0,0,0,1,0,0,0,0,0,537.137931,89.53333333,1016.714286,488,0,0,0,0,0,0,15,1343,14,14234,29200,123,4,32,55748.0,54698.95217,94426,17070,9981474.0,30353.26569,10000000,9960011,BENIGN
443,421420,5,6,934,891,653,0,186.8,276.0211948,709,2,148.5,279.3469169,4330.596555,26.10222581,42142.0,49233.17832,110710,1,306333,76583.25,42491.05171,116267,31754,312199,62439.8,82958.07305,159801,1,0,0,0,0,112,124,11.86464809,14.23757771,0,709,152.0833333,256.5783447,65832.44697,0,0,0,1,0,0,0,0,1,165.9090909,186.8,148.5,112,0,0,0,0,0,0,5,934,6,891,8192,31344,4,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
56845,2,2,0,2071,0,2065,6,1035.5,1455.932862,0,0,0.0,0.0,1040000000.0,1000000.0,2.0,0.0,2,2,2,2.0,0.0,2,2,0,0.0,0.0,0,0,1,0,0,0,40,0,1000000.0,0.0,6,2065,1378.666667,1188.764204,1413160.333,0,1,0,0,1,0,0,0,0,2068.0,1035.5,0.0,40,0,0,0,0,0,0,2,2071,0,0,256,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
80,98291414,14,12,502,1397,430,0,35.85714286,113.4533839,1391,0,116.4166667,401.3933592,19.32010053,0.264519544,3931656.56,4884858.096,10000000,57,98300000,7560878.0,4305594.313,10000000,37107,90400000,8222335.545,4039605.817,10000000,643,0,0,0,0,292,360,0.142433601,0.122085943,0,1391,70.33333333,276.4253968,76411.0,0,0,0,1,0,0,0,0,0,73.03846154,35.85714286,116.4166667,292,0,0,0,0,0,0,14,502,12,1397,8192,946,13,20,57685.9,65617.38855,244436,36771,9771455.5,690304.5446,10000000,7808673,BENIGN
53,50340,1,1,62,78,62,62,62.0,0.0,78,78,78.0,0.0,2781.088598,39.72983711,50340.0,0.0,50340,50340,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,20,20,19.86491855,19.86491855,62,78,67.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,101.0,62.0,78.0,20,0,0,0,0,0,0,1,62,1,78,-1,-1,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,172,2,2,60,264,30,30,30.0,0.0,132,132,132.0,0.0,1883720.93,23255.81395,57.33333333,93.24340906,165,3,4,4.0,0.0,4,4,3,3.0,0.0,3,3,0,0,0,0,40,40,11627.90698,11627.90698,30,132,70.8,55.86770087,3121.2,0,0,0,0,0,0,0,0,1,88.5,30.0,132.0,40,0,0,0,0,0,0,2,60,2,264,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,202513,13,8,866,5636,389,0,66.61538462,123.1973609,2580,0,704.5,925.6633143,32106.58081,103.6970466,10125.65,18836.14575,47486,1,202513,16876.08333,22691.51489,48126,1,153917,21988.14286,26674.74894,56336,48,0,0,0,0,428,264,64.19340981,39.5036368,0,2580,295.5454545,628.1762512,394605.4026,0,0,0,1,0,0,0,0,0,309.6190476,66.61538462,704.5,428,0,0,0,0,0,0,13,866,8,5636,65535,209,6,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
21,6,1,2,6,12,6,6,6.0,0.0,6,6,6.0,0.0,3000000.0,500000.0,3.0,2.828427125,5,1,0,0.0,0.0,0,0,1,1.0,0.0,1,1,0,0,0,0,20,40,166666.6667,333333.3333,6,6,6.0,0.0,0.0,0,0,0,0,1,1,0,0,2,8.0,6.0,6.0,20,0,0,0,0,0,0,1,6,2,12,255,229,0,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,1382,2,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1447.178003,1382.0,0.0,1382,1382,1382,1382.0,0.0,1382,1382,0,0.0,0.0,0,0,0,0,0,0,64,0,1447.178003,0.0,0,0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,0,0,410,-1,0,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
443,66,2,0,12,0,6,6,6.0,0.0,0,0,0.0,0.0,181818.1818,30303.0303,66.0,0.0,66,66,66,66.0,0.0,66,66,0,0.0,0.0,0,0,0,0,0,0,40,0,30303.0303,0.0,6,6,6.0,0.0,0.0,0,0,0,0,1,0,0,0,0,9.0,6.0,0.0,40,0,0,0,0,0,0,2,12,0,0,252,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,30792,2,2,54,222,27,27,27.0,0.0,111,111,111.0,0.0,8963.367108,129.9038711,10264.0,17771.70732,30785,3,3,3.0,0.0,3,3,4,4.0,0.0,4,4,0,0,0,0,40,64,64.95193557,64.95193557,27,111,60.6,46.00869483,2116.8,0,0,0,0,0,0,0,0,1,75.75,27.0,111.0,40,0,0,0,0,0,0,2,54,2,222,-1,-1,1,20,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
10626,48,2,0,4,0,2,2,2.0,0.0,0,0,0.0,0.0,83333.33333,41666.66667,48.0,0.0,48,48,48,48.0,0.0,48,48,0,0.0,0.0,0,0,0,0,0,0,48,0,41666.66667,0.0,2,2,2.0,0.0,0.0,0,0,0,1,0,0,0,0,0,3.0,2.0,0.0,48,0,0,0,0,0,0,2,4,0,0,1024,-1,1,24,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
53,223,2,2,46,46,23,23,23.0,0.0,23,23,23.0,0.0,412556.0538,17937.21973,74.33333333,44.74743941,126,48,49,49.0,0.0,49,49,48,48.0,0.0,48,48,0,0,0,0,64,64,8968.609865,8968.609865,23,23,23.0,0.0,0.0,0,0,0,0,0,0,0,0,1,28.75,23.0,23.0,64,0,0,0,0,0,0,2,46,2,46,-1,-1,1,32,0.0,0.0,0,0,0.0,0.0,0,0,BENIGN
