src_ip,dst_ip,protocol,flow_duration,total_fwd_packets,total_bwd_packets,packet_length_mean,flow_bytes_s,flow_packets_s,fwd_iat_mean,bwd_iat_mean,timestamp,label
192.168.1.31,10.0.0.26,TCP,637606,141,275,111.01662978388775,132470.95855379553,1371.4840985243866,13445.946323769509,30297.902700212544,2023-01-01 00:25:42,SSH-Bruteforce
192.168.1.30,10.0.0.39,ICMP,522170,213,88,1088.1352436555715,23324.536924877,985.4886083808956,2802.400633312435,24062.69152538645,2023-01-01 00:25:43,BENIGN
192.168.1.39,10.0.0.28,TCP,887296,233,211,1210.8954917197213,111048.20298863768,475.55954875996633,20433.475452809595,37070.007219015206,2023-01-01 00:25:44,Botnet
192.168.1.35,10.0.0.5,UDP,107141,394,369,441.3518190283823,57513.79296835957,503.67515418374154,2630.520970562686,16418.539259007943,2023-01-01 00:25:45,PortScan
192.168.1.18,10.0.0.8,TCP,374468,183,77,999.5473515321921,188041.1950538812,1986.009773548,27525.072980826422,24663.728440821218,2023-01-01 00:25:46,SSH-Bruteforce
192.168.1.42,10.0.0.25,ICMP,325900,251,77,645.6219325710462,152438.12352260118,1651.7407334534144,15365.374868471414,45807.635189693254,2023-01-01 00:25:47,Botnet
192.168.1.39,10.0.0.27,TCP,445196,9,442,1334.7878400338898,194505.64498373255,367.13417953204686,26680.586473869866,47782.815606651435,2023-01-01 00:25:48,BENIGN
192.168.1.17,10.0.0.46,ICMP,716538,79,28,1269.3860816595025,7607.458341063891,338.98088345453726,6715.713922794939,46353.5287334432,2023-01-01 00:25:49,BruteForce
192.168.1.14,10.0.0.23,ICMP,481962,52,245,792.8936774813669,57098.12171862367,217.85941374360158,46631.56565700224,13123.140900125043,2023-01-01 00:25:50,DDoS
192.168.1.31,10.0.0.30,TCP,76390,386,66,1040.3432632622557,39164.975069005966,2231.5582747732587,44726.167656253194,11624.219541797953,2023-01-01 00:25:51,BENIGN
192.168.1.24,10.0.0.45,UDP,56733,409,266,1326.191054522935,2329.8020036349167,2135.9343736026385,9500.635463605024,14883.927631959783,2023-01-01 00:25:52,BENIGN
192.168.1.35,10.0.0.47,ICMP,813187,269,382,748.6183450166305,48540.91347623965,176.23454157287088,17172.8707204172,22066.11430831062,2023-01-01 00:25:53,Heartbleed
192.168.1.44,10.0.0.23,TCP,121218,226,470,476.7436033283447,135787.31910573374,1681.2499567153218,30675.025099827126,15709.056472185388,2023-01-01 00:25:54,Heartbleed
192.168.1.45,10.0.0.49,ICMP,699061,51,205,1132.962545485276,46294.675534700255,254.943789572827,4785.214679088008,18711.265574157158,2023-01-01 00:25:55,Botnet
192.168.1.34,10.0.0.47,UDP,3214,186,58,337.89871962919074,101849.78875197539,2711.333566056216,17729.036487986425,31032.226969085856,2023-01-01 00:25:56,Malware
192.168.1.3,10.0.0.20,TCP,813034,34,201,588.9114105290026,177574.84118150323,2721.4451401212173,12556.363228663486,38126.5213290217,2023-01-01 00:25:57,Botnet
192.168.1.37,10.0.0.18,TCP,49868,291,225,1299.9335832891225,138782.20827778016,2095.0007364495773,45775.920919106116,36778.17435519758,2023-01-01 00:25:58,BENIGN
192.168.1.43,10.0.0.18,TCP,310372,230,142,1089.3892870012794,78986.3510742158,2778.6405753969107,42625.67930382397,40721.36393039052,2023-01-01 00:25:59,BENIGN
192.168.1.40,10.0.0.2,UDP,413344,131,381,611.6783978187739,74556.54088853045,2434.547638210658,28992.057230601924,1610.187976366893,2023-01-01 00:26:00,BENIGN
192.168.1.26,10.0.0.4,ICMP,83223,490,368,329.9693085884525,91201.5892202961,2485.7871892052212,26017.796497241838,2387.641750148125,2023-01-01 00:26:01,BENIGN
192.168.1.23,10.0.0.30,TCP,632643,120,84,540.3929023400324,35490.58406787529,1709.5538438592298,46536.35900147531,39469.35865147078,2023-01-01 00:26:02,BENIGN
192.168.1.44,10.0.0.33,ICMP,166505,443,143,433.31518234887517,126836.75340645602,918.8715354503115,46621.45672115779,26654.40803740927,2023-01-01 00:26:03,DDoS
192.168.1.39,10.0.0.36,ICMP,3274,326,352,272.37303903634233,72894.14853901064,654.1795462341483,48466.53693745767,28907.45554743225,2023-01-01 00:26:04,WebAttack
192.168.1.15,10.0.0.18,UDP,117869,247,33,1117.5660412128284,170487.83331748252,982.2728660947486,6269.818826525274,2630.2904238586398,2023-01-01 00:26:05,WebAttack
192.168.1.49,10.0.0.37,TCP,297642,432,401,385.58413140675555,151334.87674555747,1885.8577948370971,8028.729980347748,12766.434744762373,2023-01-01 00:26:06,PortScan
192.168.1.4,10.0.0.19,ICMP,429245,192,152,686.7095305499681,122141.58150202279,518.7969509613644,33837.15819729565,31918.076889969,2023-01-01 00:26:07,Heartbleed
192.168.1.29,10.0.0.47,TCP,135493,497,158,584.9305757858025,72904.02430763826,776.6620696753275,27072.182396015636,42959.2353236437,2023-01-01 00:26:08,DDoS
192.168.1.22,10.0.0.28,TCP,385793,403,446,1473.2952941670899,42065.37315152953,1404.7145275235978,924.276778756905,45849.252875672944,2023-01-01 00:26:09,Infiltration
192.168.1.25,10.0.0.40,UDP,751431,323,141,592.7274437808486,155252.757634714,699.917245475322,3099.689824439979,25021.47437225825,2023-01-01 00:26:10,BENIGN
192.168.1.13,10.0.0.20,TCP,766968,210,446,129.17389936716464,97333.1788883182,1766.3423654784688,44404.131032558,27274.166162677142,2023-01-01 00:26:11,BENIGN
192.168.1.18,10.0.0.49,TCP,186593,103,251,143.8403713324052,45027.53263165376,2769.604909340533,43443.67090617378,41652.64850381848,2023-01-01 00:26:12,Heartbleed
192.168.1.33,10.0.0.33,ICMP,597023,329,303,890.2230448160666,39115.40554649724,2244.520007743676,17864.188828880262,26881.692412766984,2023-01-01 00:26:13,BENIGN
192.168.1.16,10.0.0.12,UDP,810292,372,112,903.0516920900158,33163.64080982167,1999.6134158325901,44552.6397959098,25843.409418340332,2023-01-01 00:26:14,DDoS
192.168.1.45,10.0.0.15,TCP,665773,460,144,633.9508958191559,155454.52312149844,1748.5817064753526,29684.160044820692,45254.29680400992,2023-01-01 00:26:15,BENIGN
192.168.1.42,10.0.0.41,ICMP,767266,133,450,653.4471015449242,45874.53834153231,1464.3557798619377,40295.476445298074,39496.84612007295,2023-01-01 00:26:16,PortScan
192.168.1.44,10.0.0.39,UDP,217170,323,209,90.35954843289811,105375.78847868698,560.5050150443445,21372.126126939555,45453.71724553836,2023-01-01 00:26:17,Malware
192.168.1.2,10.0.0.2,UDP,399117,139,224,779.6543004800008,90364.11755851399,2684.2366558251697,5670.802968918092,10913.13449200291,2023-01-01 00:26:18,BENIGN
192.168.1.35,10.0.0.29,ICMP,800662,121,43,762.061818316724,115964.21875573395,746.3594700364961,21686.919405238164,26219.24995728118,2023-01-01 00:26:19,Infiltration
192.168.1.42,10.0.0.41,ICMP,409391,94,264,232.82848464984735,175443.26458420174,274.8353238569041,22865.5326000469,42123.763957539304,2023-01-01 00:26:20,BENIGN
192.168.1.34,10.0.0.10,ICMP,495771,452,244,164.7206853052821,173562.70327733795,2250.2955225068567,27547.65874783631,5558.28022552798,2023-01-01 00:26:21,BENIGN
192.168.1.30,10.0.0.2,ICMP,369459,453,3,194.12301099324083,90270.10675778944,527.670987459168,5280.030062508496,39733.313052543795,2023-01-01 00:26:22,BENIGN
192.168.1.13,10.0.0.11,ICMP,150156,129,125,160.5320872719752,3171.713521871189,1116.3161026239868,49570.10175061752,9149.486197360058,2023-01-01 00:26:23,SQLInjection
192.168.1.13,10.0.0.13,TCP,874627,91,268,918.4652113497722,85346.11676228921,85.8264999446482,12207.59690352451,40406.12963051107,2023-01-01 00:26:24,BENIGN
192.168.1.18,10.0.0.10,TCP,847474,92,84,302.75915208034877,121278.08813108566,412.06675967880375,9928.421624451108,30600.43487690585,2023-01-01 00:26:25,DDoS
192.168.1.32,10.0.0.14,UDP,144033,63,16,384.6309267593205,111597.17534370255,520.4376886489763,26340.61913987797,9662.606338251871,2023-01-01 00:26:26,BENIGN
192.168.1.32,10.0.0.18,TCP,99070,29,334,268.6224947856452,130302.08754946108,164.17597312278366,26860.871761565035,23668.23561246072,2023-01-01 00:26:27,BENIGN
192.168.1.35,10.0.0.9,TCP,82303,210,464,1437.1746036282696,30899.73892136939,1970.3142129119126,21991.59707092438,34095.57641787212,2023-01-01 00:26:28,SQLInjection
192.168.1.39,10.0.0.39,TCP,192419,12,59,1283.3800200962348,129342.36624626844,2511.1863796135485,38594.8354241164,31693.011191276237,2023-01-01 00:26:29,BENIGN
192.168.1.46,10.0.0.28,ICMP,200273,333,177,353.4373076537661,36612.05858688007,1120.572903691457,25833.203382029405,21362.932564388986,2023-01-01 00:26:30,BENIGN
192.168.1.29,10.0.0.3,UDP,502046,297,63,498.07377794396774,150129.7437412801,2623.854853677884,30485.16306179406,44968.42707951742,2023-01-01 00:26:31,BENIGN
192.168.1.49,10.0.0.20,UDP,676437,130,446,322.74033503444576,67883.61389120974,640.8263771058195,36187.59552400387,25963.651460977726,2023-01-01 00:26:32,DDoS
192.168.1.29,10.0.0.6,UDP,443933,293,491,742.8951795966274,142008.09713295256,976.8458802601572,1252.2300530917669,25293.85905913589,2023-01-01 00:26:33,PortScan
192.168.1.44,10.0.0.27,UDP,217826,173,49,39.21969338663786,9668.333221330808,453.060242100474,28532.638483069695,3113.467246482772,2023-01-01 00:26:34,BENIGN
192.168.1.16,10.0.0.2,TCP,874709,208,307,1010.3383332562256,81631.2191156236,1862.057027061577,44209.839366947235,46106.09736949206,2023-01-01 00:26:35,BENIGN
192.168.1.44,10.0.0.29,TCP,597290,432,246,789.5056432282861,141036.4010004402,1260.1889030200502,870.41975752877,8856.651317349972,2023-01-01 00:26:36,BENIGN
192.168.1.47,10.0.0.38,ICMP,92272,24,289,1348.9720031686438,45451.416214665674,1840.236757178854,20259.700007944255,26417.706327134274,2023-01-01 00:26:37,BENIGN
192.168.1.10,10.0.0.3,UDP,671090,99,286,254.94509964933707,159077.88025496478,2285.2630412771564,46311.446282841294,40178.57650241411,2023-01-01 00:26:38,Infiltration
192.168.1.30,10.0.0.16,TCP,544444,406,443,1208.1227766310863,126192.8686476759,1637.5633450828125,17658.366959724608,10773.44839450521,2023-01-01 00:26:39,SQLInjection
192.168.1.25,10.0.0.30,TCP,138554,356,332,1190.0219115554064,117553.59825274469,1883.263434350462,22936.982481187842,26369.137125252084,2023-01-01 00:26:40,PortScan
192.168.1.39,10.0.0.40,ICMP,55839,139,15,199.49997193316153,70774.415955447,2805.8156928686044,49077.088110822595,12035.00477625782,2023-01-01 00:26:41,BENIGN
192.168.1.20,10.0.0.2,ICMP,868217,314,338,603.8532439747501,96542.0489291854,897.8938645169205,9966.99362366974,37984.99019499779,2023-01-01 00:26:42,BruteForce
192.168.1.5,10.0.0.17,ICMP,48739,174,255,263.5274353053302,119510.12526547283,1078.1326519632255,3263.694201061172,28217.494052489663,2023-01-01 00:26:43,WebAttack
192.168.1.1,10.0.0.41,TCP,453154,29,92,389.53354568174785,94545.1765715866,2153.3923817663012,42971.27012047436,42798.93704389678,2023-01-01 00:26:44,DDoS
192.168.1.30,10.0.0.12,TCP,439357,419,279,402.23680049751107,139692.83345571798,1834.3052456491048,43423.39859527721,44728.00558586627,2023-01-01 00:26:45,SQLInjection
192.168.1.49,10.0.0.35,ICMP,787524,496,206,838.7922270984013,86796.01692808121,536.4201807146047,23604.41965616598,32437.025388787457,2023-01-01 00:26:46,BruteForce
192.168.1.3,10.0.0.43,UDP,596782,143,94,623.0022883230936,40534.409030231865,1129.06578272146,25710.844516689835,36269.83691670106,2023-01-01 00:26:47,DDoS
192.168.1.45,10.0.0.1,ICMP,329901,316,225,1422.121877969395,42865.363181929344,1404.0462013610202,41790.48267452219,27461.4557742433,2023-01-01 00:26:48,BENIGN
192.168.1.14,10.0.0.45,ICMP,813692,351,301,198.29151150103766,1260.1733917039244,1258.7501240671997,36928.23634629164,19222.052224636078,2023-01-01 00:26:49,BruteForce
192.168.1.30,10.0.0.15,ICMP,831688,42,318,1460.8012809267962,60261.44734017862,535.6461501578003,13258.184961848316,32406.24803311871,2023-01-01 00:26:50,BENIGN
192.168.1.4,10.0.0.26,ICMP,182547,489,463,353.6515739192533,149808.63633165607,2773.3658452610025,845.6508602208513,45414.522885742954,2023-01-01 00:26:51,SQLInjection
192.168.1.18,10.0.0.37,TCP,348686,299,199,1161.5821652089612,158853.12549663815,2287.1939663202334,23985.528426514753,20834.602341191465,2023-01-01 00:26:52,Botnet
192.168.1.37,10.0.0.21,UDP,675032,208,271,515.0651899975039,40573.26166494043,1444.586140491449,42945.75739245598,15721.186908663392,2023-01-01 00:26:53,Botnet
192.168.1.25,10.0.0.49,ICMP,380169,330,234,223.19127917179773,191812.8949745944,2040.503023892203,44791.83799983142,19422.458490690155,2023-01-01 00:26:54,BENIGN
192.168.1.48,10.0.0.31,UDP,4236,433,46,1288.2548860168974,100530.31841667733,2691.95073373443,47811.35362761062,21770.44611294977,2023-01-01 00:26:55,BENIGN
192.168.1.1,10.0.0.25,UDP,61968,192,64,470.2027398623302,183404.05192879867,409.3862529423521,43978.28231740145,3678.977887856833,2023-01-01 00:26:56,BENIGN
192.168.1.46,10.0.0.23,UDP,344507,160,230,991.6945522979948,141382.37984414006,751.8687790702261,29002.59772134962,24922.593579909284,2023-01-01 00:26:57,BruteForce
192.168.1.15,10.0.0.24,ICMP,818699,64,430,854.0010907790736,144514.44126218036,1628.5610405226785,22230.835356205807,24716.218088254933,2023-01-01 00:26:58,Infiltration
192.168.1.9,10.0.0.38,TCP,111057,243,440,712.9169009924027,17100.21989908362,2397.2321036857234,38742.717476858415,29422.602938198517,2023-01-01 00:26:59,PortScan
192.168.1.15,10.0.0.28,ICMP,539867,258,249,748.7710142463233,44076.226266696445,109.72843142914061,36991.341896645456,18141.638703536104,2023-01-01 00:27:00,BENIGN
192.168.1.49,10.0.0.21,UDP,119492,152,246,1101.0344919975084,1862.0851755650797,2952.0704324388853,26907.633360642638,30655.76669018353,2023-01-01 00:27:01,Heartbleed
192.168.1.24,10.0.0.43,UDP,686836,215,428,140.78164204392644,143253.91533129982,1365.264902044309,4367.281300550898,43910.937297399876,2023-01-01 00:27:02,Malware
192.168.1.4,10.0.0.18,TCP,660283,322,75,1005.5891863172786,68953.21385685915,1078.3341907245474,46304.14125799915,47773.594053767716,2023-01-01 00:27:03,BENIGN
192.168.1.12,10.0.0.36,ICMP,780616,166,157,1344.7600310838823,157351.83796366173,878.8805890814758,22780.671272545605,29181.02719483634,2023-01-01 00:27:04,DDoS
192.168.1.37,10.0.0.35,UDP,201628,31,223,96.10441355959759,67853.35036541155,523.8957662449641,18167.325762031298,2130.5051075616843,2023-01-01 00:27:05,SQLInjection
192.168.1.37,10.0.0.45,TCP,806117,371,190,219.57347545816344,163884.81708454233,2374.9301528811534,31478.740191043416,48461.830627358184,2023-01-01 00:27:06,BruteForce
192.168.1.43,10.0.0.9,UDP,234947,232,473,1077.7815856860268,26226.58092428777,2866.2870800735436,33692.22422038768,35293.39718275191,2023-01-01 00:27:07,SSH-Bruteforce
192.168.1.6,10.0.0.38,TCP,813151,282,52,661.5496558844802,34757.294035825886,1241.5206197813493,10535.185163598042,16798.846464034053,2023-01-01 00:27:08,BENIGN
192.168.1.39,10.0.0.30,TCP,861601,29,438,611.2874450123957,68241.22026282891,2857.309663565615,41847.105301653,7358.737890485206,2023-01-01 00:27:09,DDoS
192.168.1.46,10.0.0.44,ICMP,302139,195,88,214.08028547091143,81756.62903756644,2471.5690486896674,14497.564746025231,7171.787193201511,2023-01-01 00:27:10,PortScan
192.168.1.24,10.0.0.34,UDP,265964,334,313,765.0873606695043,69805.69188751138,1443.6723313014786,9335.009611789921,8388.052562573997,2023-01-01 00:27:11,Infiltration
192.168.1.11,10.0.0.32,ICMP,281511,256,339,198.5525136826021,152753.04180139166,2022.404511199272,20320.586242872017,2279.5805081694016,2023-01-01 00:27:12,Infiltration
192.168.1.13,10.0.0.3,UDP,146868,281,66,720.1644799027052,19480.58338608027,1305.5175533322183,36528.273484792364,45107.80727845692,2023-01-01 00:27:13,Malware
192.168.1.34,10.0.0.3,ICMP,685428,304,150,1147.7867954528685,70308.28222573377,1676.6115012294447,48272.94346381173,27038.87087313399,2023-01-01 00:27:14,DDoS
192.168.1.25,10.0.0.28,UDP,315608,321,20,394.81389325187365,167464.2759031403,175.08096471849294,40464.25393730729,34998.27067627915,2023-01-01 00:27:15,WebAttack
192.168.1.7,10.0.0.44,ICMP,416661,437,33,726.3713905877937,13452.735744708181,2089.0941624262987,47017.478535131915,41405.59735490611,2023-01-01 00:27:16,BENIGN
192.168.1.4,10.0.0.15,TCP,51667,323,328,1488.103794401285,188474.46718350434,159.42110880792598,7031.149598022263,39577.25877565368,2023-01-01 00:27:17,BENIGN
192.168.1.8,10.0.0.41,UDP,91329,346,281,1033.1091307975155,197264.73677017537,2451.437755812029,3559.7687663849756,44130.39858081835,2023-01-01 00:27:18,BENIGN
192.168.1.20,10.0.0.23,UDP,412701,402,46,1263.6215892447458,17804.77794763351,2475.015841452212,27885.68039057165,48362.763871625066,2023-01-01 00:27:19,Botnet
192.168.1.29,10.0.0.40,TCP,476974,393,73,628.1229337752131,58325.37719892182,711.9947853810876,14515.583854718674,21954.091666482236,2023-01-01 00:27:20,Malware
192.168.1.45,10.0.0.11,ICMP,199416,294,354,1154.1127754575243,74542.8931404677,971.664680326365,41402.92059349068,47516.822997952855,2023-01-01 00:27:21,BENIGN
192.168.1.46,10.0.0.48,UDP,720885,87,313,70.35866768256953,155300.63459367995,1444.4498252963215,33599.7215822449,36164.774127192475,2023-01-01 00:27:22,BENIGN
192.168.1.10,10.0.0.32,UDP,865050,149,343,193.13766198794502,119225.76974213509,1790.392057890512,48536.43747112573,3534.3388472136153,2023-01-01 00:27:23,Botnet
192.168.1.43,10.0.0.36,ICMP,607232,249,133,312.57518345089255,128908.70352846422,862.7736315642481,12740.36299420948,34089.47427749606,2023-01-01 00:27:24,PortScan
192.168.1.34,10.0.0.33,TCP,164091,321,55,608.9083676766771,151526.21358141935,1777.8667274911431,24289.719933647266,34336.14626358283,2023-01-01 00:27:25,SSH-Bruteforce
192.168.1.26,10.0.0.24,ICMP,615085,405,61,1270.1598687053872,23684.00198746144,894.0634326146674,25062.522630790238,45293.122329062564,2023-01-01 00:27:26,BENIGN
192.168.1.41,10.0.0.39,ICMP,581584,283,345,525.9364156740164,166658.57043636145,167.41667249211096,11959.600566073952,18647.233691372134,2023-01-01 00:27:27,BENIGN
192.168.1.49,10.0.0.34,ICMP,639988,362,8,985.3855783380397,141153.39885561078,8.580121945894938,29505.0798810009,29245.990102090618,2023-01-01 00:27:28,BENIGN
192.168.1.3,10.0.0.28,UDP,625013,379,272,1066.8782992571903,115510.61086675442,304.3520226973674,22164.856017975897,610.365363036114,2023-01-01 00:27:29,BENIGN
192.168.1.6,10.0.0.37,TCP,472717,198,246,883.4117075916287,177958.09342313302,2376.9598497918905,22336.63107793769,16604.430033824618,2023-01-01 00:27:30,BENIGN
192.168.1.5,10.0.0.7,TCP,831287,44,176,542.2905325735029,140091.24014137304,2884.332505837628,18137.469661976207,3113.124064212888,2023-01-01 00:27:31,BENIGN
192.168.1.5,10.0.0.4,ICMP,33424,356,493,869.809479153181,40419.82252994198,1281.4716316443767,847.4506919243274,26094.126765272085,2023-01-01 00:27:32,BENIGN
192.168.1.47,10.0.0.37,UDP,865461,28,116,519.9757332567219,86006.10167702578,1538.5391763963785,26105.239750502533,40872.56507769715,2023-01-01 00:27:33,BENIGN
192.168.1.23,10.0.0.1,ICMP,394868,429,317,134.97187044249802,98859.16910045309,441.397659051205,16763.056537180855,10322.928163761319,2023-01-01 00:27:34,SSH-Bruteforce
192.168.1.49,10.0.0.1,UDP,51372,17,271,1489.2779274971615,11138.003587406089,1653.5430266877909,66.99212934749943,26372.524836843368,2023-01-01 00:27:35,BENIGN
192.168.1.9,10.0.0.47,UDP,429169,127,193,199.50185591244124,190932.03892067514,434.8200511189235,15397.87743938894,10201.227816901843,2023-01-01 00:27:36,BENIGN
192.168.1.35,10.0.0.20,UDP,249364,379,150,117.79909191572546,25802.594433296006,1834.0317792652913,13932.13802615476,6035.302703844175,2023-01-01 00:27:37,Infiltration
192.168.1.20,10.0.0.19,UDP,688384,168,131,1319.0108163186624,139522.5073186227,2799.8427440749806,19673.014213028568,25550.32859992519,2023-01-01 00:27:38,PortScan
192.168.1.49,10.0.0.29,TCP,860994,244,102,459.73364473041374,101295.58411456694,587.8999193698157,6593.467630180204,3958.351898865432,2023-01-01 00:27:39,PortScan
192.168.1.42,10.0.0.10,UDP,751847,387,310,978.9424913695264,5223.886751896075,2293.926590453249,25384.683547929588,29368.14420226833,2023-01-01 00:27:40,BruteForce
192.168.1.35,10.0.0.18,UDP,679349,76,270,500.21853719672697,184957.0204252859,71.48376603215381,34622.32518555398,1567.8416963756367,2023-01-01 00:27:41,Botnet
192.168.1.18,10.0.0.28,ICMP,236638,231,292,593.266863483762,170382.17808290475,1127.1162267235413,31509.64826715957,5336.641878446908,2023-01-01 00:27:42,Infiltration
192.168.1.17,10.0.0.35,ICMP,579063,204,210,400.5483283050268,104899.15978797672,333.1347749836966,40187.943623511965,27500.324276882406,2023-01-01 00:27:43,PortScan
192.168.1.24,10.0.0.43,TCP,515547,450,495,521.1355686315852,45865.572994275106,1058.0738493455026,22600.96239106607,29570.779237532795,2023-01-01 00:27:44,Infiltration
192.168.1.3,10.0.0.47,ICMP,73691,248,361,621.9435968739492,24412.41584695084,521.4372219970116,25955.06742525607,1450.3175177578103,2023-01-01 00:27:45,DDoS
192.168.1.32,10.0.0.31,UDP,463506,302,338,1083.419942947591,72742.1566384821,1120.5416653785394,40520.28664100831,28669.26602328992,2023-01-01 00:27:46,BENIGN
192.168.1.35,10.0.0.27,ICMP,153806,214,67,772.1889294098398,51160.11338111349,1253.1508955164834,21385.63083979111,41925.287763656524,2023-01-01 00:27:47,Infiltration
192.168.1.38,10.0.0.11,TCP,294607,215,10,1415.9121735638957,101387.57108115911,902.4727772199742,35080.26589562995,36116.086548520405,2023-01-01 00:27:48,DDoS
192.168.1.13,10.0.0.49,ICMP,194924,158,49,72.40178681977551,193285.21829507346,1970.2092264699143,21730.683833530875,6560.124010936011,2023-01-01 00:27:49,Infiltration
192.168.1.47,10.0.0.49,ICMP,339248,69,487,759.571800721722,115033.20329660531,2756.63730172547,20887.39198938362,29624.13990353318,2023-01-01 00:27:50,BENIGN
192.168.1.25,10.0.0.38,TCP,753918,393,111,880.49493535926,177997.21807243058,1202.3855269417118,38010.52102083348,33612.9527512106,2023-01-01 00:27:51,BENIGN
192.168.1.9,10.0.0.5,TCP,827250,85,321,1381.0935092506681,130210.67961540587,577.8371262685893,8742.670936395092,1862.5228564128365,2023-01-01 00:27:52,SSH-Bruteforce
192.168.1.4,10.0.0.8,UDP,113727,267,219,83.2462001959271,95101.78066478137,812.8975518297541,16929.960011106738,42767.52808651245,2023-01-01 00:27:53,BENIGN
192.168.1.14,10.0.0.34,ICMP,738376,69,57,864.5143815534718,170936.0517904009,2562.1484696656107,11209.389665068342,45313.46359709422,2023-01-01 00:27:54,SSH-Bruteforce
192.168.1.37,10.0.0.48,UDP,289114,99,283,1281.908593506656,94326.4852235822,1715.3475300871735,17956.13803843689,42522.763215839565,2023-01-01 00:27:55,SSH-Bruteforce
192.168.1.34,10.0.0.12,ICMP,37494,347,459,370.4723148976625,173738.77128502115,1365.5780858885648,11519.510743478835,41231.74876798767,2023-01-01 00:27:56,Infiltration
192.168.1.11,10.0.0.38,ICMP,838589,497,113,1315.6755993006668,58386.19623819548,449.7605278052712,28970.702148701646,37248.5149578462,2023-01-01 00:27:57,DDoS
192.168.1.41,10.0.0.1,UDP,79895,450,133,38.374679818694815,25849.733445221325,1349.7321976630221,39908.74196008965,31671.968132066726,2023-01-01 00:27:58,PortScan
192.168.1.3,10.0.0.31,ICMP,342653,216,71,1101.3573974092574,171077.3614261514,836.1975180688027,39330.866447833876,33931.67162240761,2023-01-01 00:27:59,WebAttack
192.168.1.28,10.0.0.4,ICMP,799548,415,83,1400.338699541293,117524.2912421541,2829.5462204321943,18225.683726475072,40319.95827145582,2023-01-01 00:28:00,SQLInjection
192.168.1.29,10.0.0.49,ICMP,42237,161,57,989.2245158436926,177829.57040996713,2652.326258137778,49438.03153430719,33125.26041960687,2023-01-01 00:28:01,PortScan
192.168.1.9,10.0.0.45,TCP,393469,423,376,664.1535735308674,187571.6586777774,252.62372294276582,29693.124380925332,16387.020107146865,2023-01-01 00:28:02,Malware
192.168.1.3,10.0.0.5,UDP,139025,94,349,76.87271454434986,10820.31523525269,1550.4438142944673,19970.61568861296,18798.679146965536,2023-01-01 00:28:03,PortScan
192.168.1.25,10.0.0.30,TCP,536767,174,271,1380.9695818507168,100243.76344158778,675.9499781985015,41777.12842279203,44852.97636114623,2023-01-01 00:28:04,Malware
192.168.1.34,10.0.0.24,UDP,121269,165,483,710.7413718104465,75055.41335999839,1232.9204914833474,36493.9707581194,857.0871677722979,2023-01-01 00:28:05,BENIGN
192.168.1.12,10.0.0.3,UDP,169539,115,111,53.20514906056253,125209.09357431642,2630.6671467561177,37464.017565868395,34941.33024163286,2023-01-01 00:28:06,BENIGN
192.168.1.42,10.0.0.11,ICMP,149272,220,357,1037.8333962798552,158738.88032074447,1583.016045145746,9807.771347343845,47738.922843708344,2023-01-01 00:28:07,BENIGN
192.168.1.9,10.0.0.45,UDP,650470,444,375,727.9375078286247,56189.98417327635,1003.3116648189088,23416.747044120388,35311.702269728725,2023-01-01 00:28:08,BENIGN
192.168.1.15,10.0.0.4,TCP,375333,31,76,195.27452298919198,111403.997036197,624.4571739608862,43091.54471309931,49695.60549960087,2023-01-01 00:28:09,SQLInjection
192.168.1.40,10.0.0.26,TCP,535437,11,158,329.26499587228676,141774.84312298943,2401.1742533600614,25202.396343430235,34377.55773151101,2023-01-01 00:28:10,BENIGN
192.168.1.25,10.0.0.27,TCP,394102,343,20,106.09111387921095,26972.77345886323,1873.929528077677,34172.953718309094,1719.1170978138368,2023-01-01 00:28:11,Malware
192.168.1.5,10.0.0.46,UDP,463220,377,421,865.6973741657746,162831.97449965824,1404.7283158182674,29397.098717980192,41350.66707246453,2023-01-01 00:28:12,BENIGN
192.168.1.11,10.0.0.43,TCP,686159,130,131,936.8239240854938,121261.30901060932,653.2355772350711,42117.99702913139,14232.210967054014,2023-01-01 00:28:13,BENIGN
192.168.1.34,10.0.0.27,UDP,834223,488,329,763.5560245496122,189912.533679019,1003.4048760972369,14228.757427240369,22303.41522599638,2023-01-01 00:28:14,BENIGN
192.168.1.24,10.0.0.42,TCP,168212,105,122,1227.4821781738963,67971.83093422558,2879.570436788817,28774.188419040358,15605.283703438197,2023-01-01 00:28:15,DDoS
192.168.1.15,10.0.0.6,TCP,773915,27,41,1292.9031437489402,21718.373873206012,1560.7497228798973,6162.61016582219,13428.436756377763,2023-01-01 00:28:16,BENIGN
192.168.1.38,10.0.0.15,UDP,224162,227,167,927.2803510578586,101349.59008728137,1202.6971444485155,34510.84862419669,21570.8537777856,2023-01-01 00:28:17,BENIGN
192.168.1.8,10.0.0.30,TCP,58086,2,410,29.00715476407151,17253.573264716826,1564.7447050026233,36598.65994979725,18938.193670585246,2023-01-01 00:28:18,BruteForce
192.168.1.5,10.0.0.42,ICMP,432078,359,130,1045.8921870641261,193908.35201246897,2337.186529192926,2142.8232221287317,31667.295753547627,2023-01-01 00:28:19,BENIGN
192.168.1.48,10.0.0.37,UDP,679060,101,23,632.8188332113239,7833.123155612589,1020.9867005721035,33789.87239043562,40657.74689817454,2023-01-01 00:28:20,BENIGN
